layer0_smarts,layer1_smarts,layer2_smarts,layer3_smarts,layer4_smarts
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6](*):[#6]([#1]):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[N+0H0,n+0,NH2,NH,N+,CH3,CH2,C,c,CH,CH0]):[#6](!=!:[n+0]):[#6]([#1]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6](*):[#6]([#1]):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[CH,CH0,O,N+0H0,n+0,c,S,NH2,NH,N+,CH3,CH2,C,o,N+0]):[#6](!=!@[S]):[#6]([#1]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6](*):[#6]([#1]):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[CH3,CH2,CH,CH0]):[#6](!=!@[CH,CH0]):[#6]([#1]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](:[s,S,F,NH2,NH,N+,n+0,o,Cl,N+0,c,CH,CH0,CH3,CH2,O,C,N+0H0]):[#6]([#1]):[#6](:[c,CH3,CH2]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=!:[n+0,F,Cl,N+0,c,CH,CH0,S,CH3,CH2,C,O,N+0H0,s,NH2,NH,N+,o]):[#6]([#1]):[#6](!=@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[N+0H0,s,S,O,NH2,NH,N+,n+0,o,F,Cl,N+0,c,CH,CH0,CH3,CH2,C]):[#6]([#1]):[#6](!=!@[CH,CH0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](-[Cl,N+0,c,CH,CH0,S,CH3,CH2,C,O,N+0H0,s,NH2,NH,N+,n+0,o,F]):[#6]([#1]):[#6](!=!@[N+0H0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](-[F,NH2,NH,N+,n+0,o,Cl,N+0,c,CH,CH0,S,CH3,CH2,O,C,N+0H0,s]):[#6]([#1]):[#6](:[n+0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](:[c,S,s,O,NH2,NH,N+,n+0,o,F,Cl,N+0,CH,CH0,CH3,CH2,C,N+0H0]):[#6]([#1]):[#6](!=!:[c]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[O,NH2,NH,N+,n+0,o,S,F,N+0,CH,CH0,CH3,CH2,C,c,Cl,N+0H0,s]):[#6]([#1]):[#6](!=!@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[NH2,NH,N+,n+0,o,S,F,Cl,N+0,CH,CH0,CH3,CH2,C,c,N+0H0,s,O]):[#6]([#1]):[#6](-[F]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](:[c,S,s,O,NH2,NH,N+,n+0,o,F,N+0,CH,CH0,CH3,CH2,C,Cl,N+0H0]):[#6]([#1]):[#6](!=@[C]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[CH3,CH2,C,c,O,N+0H0,s,S,NH2,NH,N+,n+0,o,F,Cl,N+0,CH,CH0]):[#6]([#1]):[#6](!=!:[n+0,O,s]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=@[O,NH2,NH,N+,n+0,o,F,Cl,N+0,c,CH,CH0,S,CH3,CH2,C,N+0H0,s]):[#6]([#1]):[#6](!=@[N+0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](:[o,n+0,F,Cl,N+0,c,CH,CH0,S,CH3,CH2,C,O,N+0H0,s,NH2,NH,N+]):[#6]([#1]):[#6](!=@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=@[N+0,CH,CH0,CH3,CH2,C,c,Cl,N+0H0,S,s,O,NH2,NH,N+,n+0,o,F]):[#6]([#1]):[#6](!=!@[NH2,NH,N+]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](:[o,S,n+0,F,N+0,CH,CH0,CH3,CH2,C,c,Cl,N+0H0,s,O,NH2,NH,N+]):[#6]([#1]):[#6](:[o]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6](*):[#6]([#1]):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6](!=!@[O,N+0H0,s,S,NH2,NH,N+,n+0,o,F,Cl,N+0,c,CH,CH0,CH3,CH2,C]):[#6]([#1]):[#6](-[Cl]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](:[s,S,F,NH2,NH,N+,n+0,o,Cl,N+0,c,CH,CH0,CH3,CH2,O,C,N+0H0]):[#6](:[c,CH3,CH2]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=!:[n+0,F,Cl,N+0,c,CH,CH0,S,CH3,CH2,C,O,N+0H0,s,NH2,NH,N+,o]):[#6](!=@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=!@[N+0H0,s,S,O,NH2,NH,N+,n+0,o,F,Cl,N+0,c,CH,CH0,CH3,CH2,C]):[#6](!=!@[CH,CH0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](-[Cl,N+0,c,CH,CH0,S,CH3,CH2,C,O,N+0H0,s,NH2,NH,N+,n+0,o,F]):[#6](!=!@[N+0H0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](-[F,NH2,NH,N+,n+0,o,Cl,N+0,c,CH,CH0,S,CH3,CH2,O,C,N+0H0,s]):[#6](:[n+0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](:[c,S,s,O,NH2,NH,N+,n+0,o,F,Cl,N+0,CH,CH0,CH3,CH2,C,N+0H0]):[#6](!=!:[c]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=!@[O,NH2,NH,N+,n+0,o,S,F,N+0,CH,CH0,CH3,CH2,C,c,Cl,N+0H0,s]):[#6](!=!@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=!@[NH2,NH,N+,n+0,o,S,F,Cl,N+0,CH,CH0,CH3,CH2,C,c,N+0H0,s,O]):[#6](-[F]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](:[c,S,s,O,NH2,NH,N+,n+0,o,F,N+0,CH,CH0,CH3,CH2,C,Cl,N+0H0]):[#6](!=@[C]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=!@[CH3,CH2,C,c,O,N+0H0,s,S,NH2,NH,N+,n+0,o,F,Cl,N+0,CH,CH0]):[#6](!=!:[n+0,O,s]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=@[O,NH2,NH,N+,n+0,o,F,Cl,N+0,c,CH,CH0,S,CH3,CH2,C,N+0H0,s]):[#6](!=@[N+0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](:[o,n+0,F,Cl,N+0,c,CH,CH0,S,CH3,CH2,C,O,N+0H0,s,NH2,NH,N+]):[#6](!=@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=@[N+0,CH,CH0,CH3,CH2,C,c,Cl,N+0H0,S,s,O,NH2,NH,N+,n+0,o,F]):[#6](!=!@[NH2,NH,N+]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](:[o,S,n+0,F,N+0,CH,CH0,CH3,CH2,C,c,Cl,N+0H0,s,O,NH2,NH,N+]):[#6](:[o]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](*):[#6](*):1,"[#16:1]:1:[#6]([#1]):[#6]([#1]):[#6](!=!@[O,N+0H0,s,S,NH2,NH,N+,n+0,o,F,Cl,N+0,c,CH,CH0,CH3,CH2,C]):[#6](-[Cl]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!:[n+0,C,s,CH,CH0,O,c,S,F,N+0,CH3,CH2,o,N+0H0,NH2,NH,N+,Cl]):1:[#6](:[c]):[#6]([#1]):[#6]([#1]):[#6](:[s]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](:[n+0,CH3,CH2,O,c,N+0,o,F,N+0H0,NH2,NH,N+,s,S,CH,CH0,C,Cl]):1:[#6](!=@[C]):[#6]([#1]):[#6]([#1]):[#6](!=!:[n+0,Cl]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](:[s,c,S,n+0,N+0,CH3,CH2,o,F,O,NH2,NH,N+,Cl,N+0H0,C,CH,CH0]):1:[#6](:[s]):[#6]([#1]):[#6]([#1]):[#6](-[F]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!:[n+0,N+0,N+0H0,s,CH,CH0,O,C,c,F,S,CH3,CH2,o,NH2,NH,N+,Cl]):1:[#6](:[n+0]):[#6]([#1]):[#6]([#1]):[#6](:[n+0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[O,S,N+0H0,NH2,NH,N+,Cl,n+0,CH,CH0,C,s,c,N+0,CH3,CH2,o,F]):1:[#6](!=!@[CH,CH0]):[#6]([#1]):[#6]([#1]):[#6](!=@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[S,s,CH,CH0,c,n+0,O,N+0,CH3,CH2,o,F,N+0H0,NH2,NH,N+,Cl,C]):1:[#6](!=!:[c]):[#6]([#1]):[#6]([#1]):[#6](!=!@[N+0H0]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[C,NH2,NH,N+,s,CH,CH0,O,c,n+0,F,S,CH3,CH2,N+0,o,Cl,N+0H0]):1:[#6](!=!@[CH3,CH2]):[#6]([#1]):[#6]([#1]):[#6](!=!:[c]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[N+0H0,s,CH,CH0,O,c,S,N+0,n+0,CH3,CH2,o,F,NH2,NH,N+,Cl,C]):1:[#6](!=@[S]):[#6]([#1]):[#6]([#1]):[#6](:[s]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[S,Cl,n+0,N+0,N+0H0,NH2,NH,N+,s,CH,CH0,O,C,F,c,CH3,CH2,o]):1:[#6](:[n+0]):[#6]([#1]):[#6]([#1]):[#6](!=!@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](:[n+0,CH3,CH2,o,O,NH2,NH,N+,C,F,N+0,c,S,N+0H0,s,CH,CH0,Cl]):1:[#6](!=!@[NH2,NH,N+]):[#6]([#1]):[#6]([#1]):[#6](!=!@[NH2,NH,N+]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[O,c,S,n+0,CH3,CH2,o,NH2,NH,N+,Cl,N+0,N+0H0,s,CH,CH0,C,F]):1:[#6](:[c]):[#6]([#1]):[#6]([#1]):[#6](!=!@[NH2,NH,N+]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[CH,CH0,O,C,c,S,n+0,CH3,CH2,o,Cl,N+0,F,N+0H0,NH2,NH,N+,s]):1:[#6](!=@[O]):[#6]([#1]):[#6]([#1]):[#6](-[F]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[S,N+0,n+0,CH3,CH2,o,F,O,NH2,NH,N+,Cl,C,N+0H0,s,CH,CH0,c]):1:[#6](!=!@[O]):[#6]([#1]):[#6]([#1]):[#6](:[s]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[S,Cl,c,n+0,CH3,CH2,o,O,NH2,NH,N+,C,N+0,F,N+0H0,s,CH,CH0]):1:[#6](:[o]):[#6]([#1]):[#6]([#1]):[#6](!=!@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](:[c,n+0,F,S,O,CH3,CH2,N+0,NH2,NH,N+,o,Cl,N+0H0,CH,CH0,C,s]):1:[#6](!=!@[CH3,CH2]):[#6]([#1]):[#6]([#1]):[#6](!=!@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[N+0,o,Cl,O,N+0H0,NH2,NH,N+,s,n+0,CH,CH0,C,F,c,CH3,CH2,S]):1:[#6](!=!:[n+0]):[#6]([#1]):[#6]([#1]):[#6](:[s]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](:[o,F,O,N+0H0,NH2,NH,N+,c,Cl,n+0,C,S,s,CH,CH0,CH3,CH2,N+0]):1:[#6](!=!:[c]):[#6]([#1]):[#6]([#1]):[#6](!=@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[CH,CH0,O,c,S,n+0,CH3,CH2,o,F,NH2,NH,N+,Cl,C,N+0,N+0H0,s]):1:[#6](!=@[O]):[#6]([#1]):[#6]([#1]):[#6](!=@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!:[n+0,CH,CH0,O,C,F,s,c,S,N+0,CH3,CH2,o,Cl,N+0H0,NH2,NH,N+]):1:[#6](!=!:[n+0]):[#6]([#1]):[#6]([#1]):[#6](!=!@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[CH,CH0,O,c,n+0,S,N+0,CH3,CH2,o,Cl,N+0H0,NH2,NH,N+,C,F,s]):1:[#6](!=@[N+0]):[#6]([#1]):[#6]([#1]):[#6](!=!@[S]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[N+0H0,s,CH,CH0,O,c,F,S,N+0,n+0,CH3,CH2,o,NH2,NH,N+,Cl,C]):1:[#6](:[c]):[#6]([#1]):[#6]([#1]):[#6](!=!@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=!@[S,Cl,c,n+0,CH3,CH2,o,F,O,NH2,NH,N+,C,N+0,N+0H0,s,CH,CH0]):1:[#6](!=@[C]):[#6]([#1]):[#6]([#1]):[#6](!=!@[NH2,NH,N+]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](:[s,CH,CH0,O,c,n+0,S,N+0,CH3,CH2,o,F,N+0H0,NH2,NH,N+,Cl,C]):1:[#6](!=!@[CH,CH0]):[#6]([#1]):[#6]([#1]):[#6](!=!@[O]):1"
[a:1]:1:a:a:a:a:1,[a:1]:1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6](*):[#6](*):[#6](*):1,[#7+0:1](*):1:[#6](*):[#6]([#1]):[#6]([#1]):[#6](*):1,"[#7+0:1](!=@[S,n+0,CH3,CH2,o,NH2,NH,N+,Cl,N+0H0,CH,CH0,N+0,O,F,s,C,c]):1:[#6](:[s]):[#6]([#1]):[#6]([#1]):[#6](:[s]):1"
